candidate_id,corpus,split,source_file,sent_id,head_id,head_form,head_lemma,upos,xpos,head_deprel,feats,has_voice_pass,has_nsubj_pass,has_obl_agent,aux_pass_lemmas,aux_lemmas,cop_lemmas,participle_like,parent_id,parent_form,parent_deprel,head_children,provisional_streams,sentence,sentence_marked,sampling_stream,sample_set,sample_rank
ewt|train|weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0022|53,ewt,train,en_ewt-ud-train.conllu,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0022,53,migrated,migrate,VERB,VBN,advcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,31,settled,ccomp,"41:punct:,;42:mark:while;43:nsubj:citizens;52:aux:have;54:advmod:temporarily;56:advcl:plunder",foil_perfect,"A recent report by a journalist from Port Blair, in the Andamans, quoted an unnamed official saying that foreigners from Myanmar, Bangladesh and Sri Lanka have permanently settled in the islands, using fake Indian ration cards, while citizens of Thailand, China, Indonesia and Malaysia have migrated temporarily to plunder the natural resources and leave.","A recent report by a journalist from Port Blair , in the Andamans , quoted an unnamed official saying that foreigners from Myanmar , Bangladesh and Sri Lanka have permanently settled in the islands , using fake Indian ration cards , while citizens of Thailand , China , Indonesia and Malaysia have [[migrated]] temporarily to plunder the natural resources and leave .",foil_perfect,analytic_foil_candidate,57
ewt|train|reviews-187266-0004|14,ewt,train,en_ewt-ud-train.conllu,reviews-187266-0004,14,put,put,VERB,VBN,parataxis,Tense=Past|VerbForm=Part|Voice=Pass,1,0,1,be,do,_,1,4,on,root,10:punct:---;11:aux:do;12:advmod:not;13:aux:pass:be;15:compound:prt:off;20:obl:agent:review,passive_ledger;peripheral_manual_probe,She was dead on-- this restaurant was wonderful--- do not be put off by the one negative review on this page.,She was dead on -- this restaurant was wonderful --- do not be [[put]] off by the one negative review on this page .,peripheral_manual_probe,analytic_peripheral_candidate,36
gum|train|GUM_fiction_wedding-40|26,gum,train,en_gum-ud-train.conllu,GUM_fiction_wedding-40,26,become,become,VERB,VBN,advcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,14,flow,parataxis,15:aux:having;19:obl:counsel;29:xcomp:balm,foil_perfect,Prince Hermes: Now after humankind has suffered so much harm here I flow having by god’s counsel and with the help of art become a healing balm.,Prince Hermes : Now after humankind has suffered so much harm here I flow having by god ’s counsel and with the help of art [[become]] a healing balm .,foil_perfect,analytic_foil_candidate,7
gum|train|GUM_conversation_atoms-14|23,gum,train,en_gum-ud-train.conllu,GUM_conversation_atoms-14,23,seen,see,VERB,VBN,conj,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,10,told,parataxis,"18:punct:,;19:cc:and;20:nsubj:you;21:aux:have;22:advmod:all;24:obj:water;25:xcomp:boil;27:obl:home;32:parataxis:familiar",foil_perfect,"This ice here of course is water, I told you there was water in this glass, and you have all seen water boil at home, so you are familiar with steam.","This ice here of course is water , I told you there was water in this glass , and you have all [[seen]] water boil at home , so you are familiar with steam .",foil_perfect,analytic_foil_candidate,15
ewt|test|email-enronsent21_02-0052|15,ewt,test,en_ewt-ud-test.conllu,email-enronsent21_02-0052,15,opposed,oppose,VERB,VBN,fixed,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,14,as,mark,_,passive_ledger;peripheral_manual_probe,"Starting in February, you will be able to export the data, as opposed to using the spreadsheets.","Starting in February , you will be able to export the data , as [[opposed]] to using the spreadsheets .",peripheral_manual_probe,analytic_peripheral_candidate,30
gum|test|GUM_voyage_vavau-27|10,gum,test,en_gum-ud-test.conllu,GUM_voyage_vavau-27,10,found,find,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,5,island,root,"6:punct:,;7:advmod:where;8:nsubj:pass:Neiafu;9:aux:pass:is",core_be;passive_ledger,"This is the largest island, where Neiafu is found.","This is the largest island , where Neiafu is [[found]] .",core_be,analytic_core_candidate,45
ewt|train|weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0013|18,ewt,train,en_ewt-ud-train.conllu,weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0013,18,based,base,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,13,report,obj,16:nsubj:pass:which;17:aux:pass:was;20:obl:information,core_be;passive_ledger,The prestigious IAEA (International Atomic Energy Agency) published an early report on Chernobyl which was based on information from Russian sources and stated that there was no significant health effects.,The prestigious IAEA ( International Atomic Energy Agency ) published an early report on Chernobyl which was [[based]] on information from Russian sources and stated that there was no significant health effects .,core_be,analytic_core_candidate,48
ewt|train|reviews-160073-0008|11,ewt,train,en_ewt-ud-train.conllu,reviews-160073-0008,11,tasted,taste,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,7,Soup,obj,8:nsubj:I;9:aux:have;10:advmod:ever,foil_participial_modifier;foil_perfect,They have the best Egg Drop Soup I have ever tasted.,They have the best Egg Drop Soup I have ever [[tasted]] .,foil_participial_modifier,analytic_foil_candidate,38
gum|dev|GUM_essay_evolved-43|7,gum,dev,en_gum-ud-dev.conllu,GUM_essay_evolved-43,7,evolved,evolve,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,4,what,obj,5:nsubj:pass:you;6:aux:pass:were;9:xcomp:eat,core_be;passive_ledger,Try to eat what you were evolved to eat.,Try to eat what you were [[evolved]] to eat .,core_be,analytic_core_candidate,20
gum|train|GUM_whow_glowstick-19|4,gum,train,en_gum-ud-train.conllu,GUM_whow_glowstick-19,4,used,use,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,_,_,_,2:nsubj:pass:peroxide;3:aux:pass:is;6:advcl:replace;14:punct:.,core_be;passive_ledger,Hydrogen peroxide is used to replace the luminol's nitrogen atoms with oxygen.,Hydrogen peroxide is [[used]] to replace the luminol 's nitrogen atoms with oxygen .,core_be,analytic_core_candidate,3
ewt|train|weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0011|4,ewt,train,en_ewt-ud-train.conllu,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0011,4,become,become,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:nsubj:It;2:aux:has;3:advmod:also;7:xcomp:depot,foil_perfect,"It has also become an arms depot of the Liberation Tigers of Tamil Eelam (LTTE), who operate almost freely in the Andaman Sea.","It has also [[become]] an arms depot of the Liberation Tigers of Tamil Eelam ( LTTE ) , who operate almost freely in the Andaman Sea .",foil_perfect,analytic_foil_candidate,9
ewt|train|reviews-004940-0007|11,ewt,train,en_ewt-ud-train.conllu,reviews-004940-0007,11,printed,print,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,9,distorted,acl:relcl,10:mark:if;14:advcl:was,passive_ledger;peripheral_manual_probe,I sent a graphic that would have been distorted if printed as it was.,I sent a graphic that would have been distorted if [[printed]] as it was .,peripheral_manual_probe,analytic_peripheral_candidate,28
ewt|train|weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0060|22,ewt,train,en_ewt-ud-train.conllu,weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0060,22,aggravated,aggravate,VERB,VBN,amod,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,23,rape,nmod,_,passive_ledger;peripheral_reduced_embedded,"On Monday, Louis Lamonica, 45, the former pastor of Hosanna Church, was booked with two counts of aggravated rape and one count of crime against nature after he walked in to the Livingston Parish Sheriff's Office and said he could implicate others in a situation at the church that reportedly occurred two years ago.","On Monday , Louis Lamonica , 45 , the former pastor of Hosanna Church , was booked with two counts of [[aggravated]] rape and one count of crime against nature after he walked in to the Livingston Parish Sheriff 's Office and said he could implicate others in a situation at the church that reportedly occurred two years ago .",peripheral_reduced_embedded,analytic_peripheral_candidate,39
gum|train|GUM_court_fire-52|16,gum,train,en_gum-ud-train.conllu,GUM_court_fire-52,16,sought,seek,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have;should,be,1,_,_,_,1:cc:And;2:advmod:then;4:nsubj:outer:defense;5:cop:is;7:discourse:well;12:reparandum:have;13:nsubj:she;14:aux:should;15:aux:have;17:compound:prt:out;19:obj:routes;21:parataxis:number;23:punct:.,foil_copular_participle;foil_perfect,"And then their defense is, well, she shouldn't have she should have sought out alternative routes, number one.","And then their defense is , well , she should n't have she should have [[sought]] out alternative routes , number one .",foil_copular_participle,analytic_foil_candidate,41
gum|train|GUM_whow_arrogant-50|4,gum,train,en_gum-ud-train.conllu,GUM_whow_arrogant-50,4,meant,mean,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,_,_,_,1:nsubj:pass:This;2:aux:pass:is;3:advmod:n't;6:xcomp:begin;19:punct:.,core_be;passive_ledger,"This isn't meant to begin a conflict, but to gauge their rivalries, annoyances and enmities.","This is n't [[meant]] to begin a conflict , but to gauge their rivalries , annoyances and enmities .",core_be,analytic_core_candidate,48
ewt|test|reviews-263909-0004|3,ewt,test,en_ewt-ud-test.conllu,reviews-263909-0004,3,fixed,fix,VERB,VBN,xcomp,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,1,Had,root,7:obl:days,passive_ledger;peripheral_manual_probe,Had it fixed within a few days (had to order a part).,Had it [[fixed]] within a few days ( had to order a part ) .,peripheral_manual_probe,analytic_peripheral_candidate,15
gum|train|GUM_news_imprisoned-3|27,gum,train,en_gum-ud-train.conllu,GUM_news_imprisoned-3,27,owned,own,VERB,VBN,amod,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,29,ship,obl,25:compound:Scientology,passive_ledger;peripheral_reduced_embedded,"Valeska Paris, an Australian woman and former Scientologist, has claimed that the Church of Scientology imprisoned her for twelve years aboard the Scientology - owned cruise ship, Freewinds.","Valeska Paris , an Australian woman and former Scientologist , has claimed that the Church of Scientology imprisoned her for twelve years aboard the Scientology - [[owned]] cruise ship , Freewinds .",peripheral_reduced_embedded,analytic_peripheral_candidate,19
gum|train|GUM_court_prince-54|45,gum,train,en_gum-ud-train.conllu,GUM_court_prince-54,45,allowed,allow,VERB,VBN,ccomp,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,40,said,advcl,41:mark:that;42:nsubj:pass:we;43:aux:pass:were;44:advmod:not;47:xcomp:invoke,core_be;passive_ledger,"No, respectfully, Your Honor, that's not right, because what they claimed in their -- in their brief -- in their complaint, and this is at JA 120 to 121, was that they said that we were not allowed to invoke our copyright in the works.","No , respectfully , Your Honor , that 's not right , because what they claimed in their -- in their brief -- in their complaint , and this is at JA 120 to 121 , was that they said that we were not [[allowed]] to invoke our copyright in the works .",core_be,analytic_core_candidate,21
ewt|train|reviews-374604-0002|13,ewt,train,en_ewt-ud-train.conllu,reviews-374604-0002,13,treated,treat,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,9,way,obl,11:nsubj:pass:customers;12:aux:pass:are,core_be;passive_ledger,If the animals are treated in the same way the customers are treated then this leaves a lot to be desired!,If the animals are treated in the same way the customers are [[treated]] then this leaves a lot to be desired !,core_be,analytic_core_candidate,10
ewt|dev|weblog-blogspot.com_alaindewitt_20060827093500_ENG_20060827_093500-0018|12,ewt,dev,en_ewt-ud-dev.conllu,weblog-blogspot.com_alaindewitt_20060827093500_ENG_20060827_093500-0018,12,bombed,bomb,VERB,VBN,conj,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,6,road,parataxis,7:cc:and;10:nsubj:pass:bridge;11:aux:pass:was,core_be;passive_ledger,"""We were on the road and the first bridge was bombed and we drove home and all the other bridges were bombed and there was absolutely no way for us to get home,"" Chahine told reporters outside federal court in Detroit.",""" We were on the road and the first bridge was [[bombed]] and we drove home and all the other bridges were bombed and there was absolutely no way for us to get home , "" Chahine told reporters outside federal court in Detroit .",core_be,analytic_core_candidate,36
gum|test|GUM_bio_dvorak-9|33,gum,test,en_gum-ud-test.conllu,GUM_bio_dvorak-9,33,lost,lose,VERB,VBN,conj,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,9,submitted,root,"27:punct:,;28:cc:and;31:nsubj:pass:manuscript;32:aux:pass:was;35:advcl:rediscovered",core_be;passive_ledger,"Seeking recognition beyond the Prague area, he submitted a score of his First Symphony to a prize competition in Germany, but did not win, and the unreturned manuscript was lost until rediscovered many decades later.","Seeking recognition beyond the Prague area , he submitted a score of his First Symphony to a prize competition in Germany , but did not win , and the unreturned manuscript was [[lost]] until rediscovered many decades later .",core_be,analytic_core_candidate,46
gum|train|GUM_voyage_lodz-20|4,gum,train,en_gum-ud-train.conllu,GUM_voyage_lodz-20,4,situated,situate,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,_,_,_,1:nsubj:pass:They;2:aux:pass:were;3:advmod:usually;5:advmod:next;11:punct:.,core_be;passive_ledger,They were usually situated next to the owner's factory.,They were usually [[situated]] next to the owner 's factory .,core_be,analytic_core_candidate,44
gum|test|GUM_letter_attorney-22|23,gum,test,en_gum-ud-test.conllu,GUM_letter_attorney-22,23,had,have,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have;might,_,1,13,one,conj,16:nsubj:Star;21:aux:might;22:aux:have,foil_participial_modifier;foil_perfect,"We have not seen the Press article of this week, nor one the Marion Star or any Columbus paper might have had, covering an interview with Williamson.","We have not seen the Press article of this week , nor one the Marion Star or any Columbus paper might have [[had]] , covering an interview with Williamson .",foil_participial_modifier,analytic_foil_candidate,20
ewt|train|email-enronsent08_02-0023|9,ewt,train,en_ewt-ud-train.conllu,email-enronsent08_02-0023,9,born,bear,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,5,fat,root,"6:punct:,;7:nsubj:pass:she;8:aux:pass:was;16:advcl:mouth",core_be;passive_ledger,"Yo mama`s so fat, she was born with a silver shovel in her mouth.","Yo mama `s so fat , she was [[born]] with a silver shovel in her mouth .",core_be,analytic_core_candidate,38
ewt|train|answers-20111108092738AA2dtyW_ans-0006|23,ewt,train,en_ewt-ud-train.conllu,answers-20111108092738AA2dtyW_ans-0006,23,ventilated,ventilate,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,11,fine,root,12:mark:if;14:nsubj:pass:area;21:aux:pass:is;22:advmod:well,core_be;passive_ledger,"If you must use a cleaner, pledge should be fine if the area that you keep your parakeet in is well ventilated.","If you must use a cleaner , pledge should be fine if the area that you keep your parakeet in is well [[ventilated]] .",core_be,analytic_core_candidate,22
gum|train|GUM_conversation_erasmus-72|23,gum,train,en_gum-ud-train.conllu,GUM_conversation_erasmus-72,23,disappointed,disappoint,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,14,deserted,advcl,"19:punct:,;20:mark:because;21:nsubj:pass:they;22:aux:pass:were;25:obl:some;33:conj:offended",core_be;passive_ledger,"Um, Jesus turned to his disciples, you remember, when some deserted him, and seemed, because they were disappointed in some of his sayings, and they were offended by some of the things he said, and they walked no longer with him it said.","Um , Jesus turned to his disciples , you remember , when some deserted him , and seemed , because they were [[disappointed]] in some of his sayings , and they were offended by some of the things he said , and they walked no longer with him it said .",core_be,heldout,35
